,heure,solaire,eolien,nucleaire,hydraulique,gaz,imports
3699,2024-06-03 04:00:00,0.0,0.13218400318488813,0.8,1.0,0.9,1.0
3700,2024-06-03 05:00:00,0.0,0.12579222815969734,0.8,1.0,0.9,1.0
3701,2024-06-03 06:00:00,0.023676357935039506,0.11620456562191117,0.8,1.0,0.9,1.0
3702,2024-06-03 07:00:00,0.08004612771801775,0.0935190034423406,0.8,1.0,0.9,1.0
3703,2024-06-03 08:00:00,0.21788577057368205,0.07041430847423291,0.8,1.0,0.9,1.0
3704,2024-06-03 09:00:00,0.3719666567344514,0.06512275701895202,0.8,1.0,0.9,1.0
3705,2024-06-03 10:00:00,0.481436855115614,0.06727081256020466,0.8,1.0,0.9,1.0
3706,2024-06-03 11:00:00,0.5428160992946474,0.0658038478003248,0.8,1.0,0.9,1.0
3707,2024-06-03 12:00:00,0.5761950181652042,0.06679928817310042,0.8,1.0,0.9,1.0
3708,2024-06-03 13:00:00,0.589694233379837,0.07041430847423291,0.8,1.0,0.9,1.0
3709,2024-06-03 14:00:00,0.5929108432551987,0.07523433554240957,0.8,1.0,0.9,1.0
3710,2024-06-03 15:00:00,0.5720292447200637,0.08476960648162861,0.8,1.0,0.9,1.0
3711,2024-06-03 16:00:00,0.5308988233629794,0.09147573109822223,0.8,1.0,0.9,1.0
3712,2024-06-03 17:00:00,0.4428902679207056,0.0964529329621003,0.8,1.0,0.9,1.0
3713,2024-06-03 18:00:00,0.30810904101210657,0.09791989772198015,0.8,1.0,0.9,1.0
3714,2024-06-03 19:00:00,0.1623069704321862,0.09907251289045718,0.8,1.0,0.9,1.0
3715,2024-06-03 20:00:00,0.059480917039475646,0.09011354953547665,0.8,1.0,0.9,1.0
3716,2024-06-03 21:00:00,0.019405121871034606,0.08796549399422401,0.8,1.0,0.9,1.0
3717,2024-06-03 22:00:00,0.01276097688258254,0.09011354953547665,0.8,1.0,0.9,1.0
3718,2024-06-03 23:00:00,0.0,0.08429808209452438,0.8,1.0,0.9,1.0
3719,2024-06-04 00:00:00,0.0,0.07287671360688838,0.8,1.0,0.9,1.0
3720,2024-06-04 01:00:00,0.0,0.06328905106910221,0.8,1.0,0.9,1.0
3721,2024-06-04 02:00:00,0.0,0.05396334652415172,0.8,1.0,0.9,1.0
3722,2024-06-04 03:00:00,0.0,0.047676354696095206,0.8,1.0,0.9,1.0
3723,2024-06-04 04:00:00,0.0,0.044428075584932676,0.8,1.0,0.9,1.0
3724,2024-06-04 05:00:00,0.0,0.04212284524797862,0.8,1.0,0.9,1.0
3725,2024-06-04 06:00:00,0.026049266859486674,0.042018062050844344,0.8,1.0,0.9,1.0
3726,2024-06-04 07:00:00,0.08837767460829891,0.04343263521215706,0.8,1.0,0.9,1.0
3727,2024-06-04 08:00:00,0.2188876654528931,0.04102262167806873,0.8,1.0,0.9,1.0
3728,2024-06-04 09:00:00,0.37201938804388357,0.038507824946846125,0.8,1.0,0.9,1.0
3729,2024-06-04 10:00:00,0.5104390753033016,0.038926957735383225,0.8,1.0,0.9,1.0
3730,2024-06-04 11:00:00,0.6018751658586659,0.04762396309752807,0.8,1.0,0.9,1.0
3731,2024-06-04 12:00:00,0.6547119379096894,0.0653847150117877,0.8,1.0,0.9,1.0
3732,2024-06-04 13:00:00,0.6648363493206639,0.08665570403004556,0.8,1.0,0.9,1.0
3733,2024-06-04 14:00:00,0.6321429374727252,0.10263514159302253,0.8,1.0,0.9,1.0
3734,2024-06-04 15:00:00,0.5407595782267932,0.0,0.8,1.0,0.9,1.0
3735,2024-06-04 16:00:00,0.537068386566542,0.11976719432447652,0.8,1.0,0.9,1.0
3736,2024-06-04 17:00:00,0.44953441290915763,0.1494208391134764,0.8,1.0,0.9,1.0
3737,2024-06-04 18:00:00,0.3176006767098952,0.17069182813173425,0.8,1.0,0.9,1.0
3738,2024-06-04 19:00:00,0.17142948696394975,0.19442522228264758,0.8,1.0,0.9,1.0
3739,2024-06-04 20:00:00,0.061326512869601224,0.20652768155165638,0.8,1.0,0.9,1.0
3740,2024-06-04 21:00:00,0.02009062889365268,0.21381011375248848,0.8,1.0,0.9,1.0
3741,2024-06-04 22:00:00,0.013130096048607657,0.20385571002473235,0.8,1.0,0.9,1.0
3742,2024-06-04 23:00:00,0.0,0.20469397560180655,0.8,1.0,0.9,1.0
3743,2024-06-05 00:00:00,0.0,0.19091498517864935,0.8,1.0,0.9,1.0
3744,2024-06-05 01:00:00,0.0,0.1629378715437979,0.8,1.0,0.9,1.0
3745,2024-06-05 02:00:00,0.0,0.1494208391134764,0.8,1.0,0.9,1.0
3746,2024-06-05 03:00:00,0.0,0.12862137448232278,0.8,1.0,0.9,1.0
3747,2024-06-05 04:00:00,0.0,0.10195405081164975,0.8,1.0,0.9,1.0
3748,2024-06-05 05:00:00,0.0,0.0791637054349449,0.8,1.0,0.9,1.0
3749,2024-06-05 06:00:00,0.0242036710293611,0.06638015538456332,0.8,1.0,0.9,1.0
3750,2024-06-05 07:00:00,0.07783141272186707,0.0563209684596729,0.8,1.0,0.9,1.0
3751,2024-06-05 08:00:00,0.20586303202314976,0.04579025714767825,0.8,1.0,0.9,1.0
3752,2024-06-05 09:00:00,0.3593638737801654,0.0398700065095917,0.8,1.0,0.9,1.0
3753,2024-06-05 10:00:00,0.4908230281945384,0.04290871922648568,0.8,1.0,0.9,1.0
3754,2024-06-05 11:00:00,0.5862666982667467,0.05260116496140614,0.8,1.0,0.9,1.0
3755,2024-06-05 12:00:00,0.6517589845814884,0.06669450497596614,0.8,1.0,0.9,1.0
3756,2024-06-05 13:00:00,0.6563466085020863,0.08345981651745017,0.8,1.0,0.9,1.0
3757,2024-06-05 14:00:00,0.5010529022243773,0.08566026365726996,0.8,1.0,0.9,1.0
3758,2024-06-05 15:00:00,0.5751403919765611,0.12086741789438642,0.8,1.0,0.9,1.0
3759,2024-06-05 16:00:00,0.44484132636969553,0.11274672011648008,0.8,1.0,0.9,1.0
3760,2024-06-05 17:00:00,0.44157198518490165,0.15036388788768487,0.8,1.0,0.9,1.0
3761,2024-06-05 18:00:00,0.3304671162113421,0.14433885405246405,0.8,1.0,0.9,1.0
3762,2024-06-05 19:00:00,0.17812636326183398,0.13265552757199237,0.8,1.0,0.9,1.0
3763,2024-06-05 20:00:00,0.06417400357893782,0.12050067670441646,0.8,1.0,0.9,1.0
3764,2024-06-05 21:00:00,0.0213561803200245,0.10588342070418506,0.8,1.0,0.9,1.0
3765,2024-06-05 22:00:00,0.013393752595768452,0.09781511452484587,0.8,1.0,0.9,1.0
3766,2024-06-05 23:00:00,0.0,0.09357139504090774,0.8,1.0,0.9,1.0
3767,2024-06-06 00:00:00,0.0,0.08749396960711978,0.8,1.0,0.9,1.0
3768,2024-06-06 01:00:00,0.0,0.07717282468939367,0.8,1.0,0.9,1.0
3769,2024-06-06 02:00:00,0.0,0.06753277055304036,0.8,1.0,0.9,1.0
3770,2024-06-06 03:00:00,0.0,0.06260796028772941,0.8,1.0,0.9,1.0
3771,2024-06-06 04:00:00,0.0,0.06166491151352094,0.8,1.0,0.9,1.0
3772,2024-06-06 05:00:00,0.0,0.06255556868916227,0.8,1.0,0.9,1.0
3773,2024-06-06 06:00:00,0.025785610312325877,0.06727081256020466,0.8,1.0,0.9,1.0
3774,2024-06-06 07:00:00,0.07783141272186707,0.07156692364270995,0.8,1.0,0.9,1.0
3775,2024-06-06 08:00:00,0.18529782134460762,0.06108860392928243,0.8,1.0,0.9,1.0
3776,2024-06-06 09:00:00,0.32793601335859845,0.05417291291842027,0.8,1.0,0.9,1.0
3777,2024-06-06 10:00:00,0.46635570061801646,0.051186591800093426,0.8,1.0,0.9,1.0
3778,2024-06-06 11:00:00,0.5891669202855154,0.04930049425167647,0.8,1.0,0.9,1.0
3779,2024-06-06 12:00:00,0.6500188513702272,0.05354421373561461,0.8,1.0,0.9,1.0
3780,2024-06-06 13:00:00,0.6533409238644532,0.06260796028772941,0.8,1.0,0.9,1.0
3781,2024-06-06 14:00:00,0.6327757131859112,0.06947125970002443,0.8,1.0,0.9,1.0
3782,2024-06-06 15:00:00,0.6022442850246909,0.07863978944927352,0.8,1.0,0.9,1.0
3783,2024-06-06 16:00:00,0.547298260596381,0.08356459971458445,0.8,1.0,0.9,1.0
3784,2024-06-06 17:00:00,0.4537529176637304,0.08686527042431412,0.8,1.0,0.9,1.0
3785,2024-06-06 18:00:00,0.3229265389625433,0.09262834626669926,0.8,1.0,0.9,1.0
3786,2024-06-06 19:00:00,0.17622803612227625,0.09681967415207027,0.8,1.0,0.9,1.0
3787,2024-06-06 20:00:00,0.06533409238644532,0.10315905757869391,0.8,1.0,0.9,1.0
3788,2024-06-06 21:00:00,0.021092523772863706,0.11384694368638998,0.8,1.0,0.9,1.0
3789,2024-06-06 22:00:00,0.013393752595768452,0.12715440972244293,0.8,1.0,0.9,1.0
3790,2024-06-06 23:00:00,0.0,0.13637533107025915,0.8,1.0,0.9,1.0
3791,2024-06-07 00:00:00,0.0,0.13889012780148174,0.8,1.0,0.9,1.0
3792,2024-06-07 01:00:00,0.0,0.13417488393043936,0.8,1.0,0.9,1.0
3793,2024-06-07 02:00:00,0.0,0.12353938942131043,0.8,1.0,0.9,1.0
3794,2024-06-07 03:00:00,0.0,0.1137421604892557,0.8,1.0,0.9,1.0
3795,2024-06-07 04:00:00,0.0,0.09954403727756142,0.8,1.0,0.9,1.0
3796,2024-06-07 05:00:00,0.0,0.09021833273261093,0.8,1.0,0.9,1.0
3797,2024-06-07 06:00:00,0.026418386025511786,0.08791310239565688,0.8,1.0,0.9,1.0
3798,2024-06-07 07:00:00,0.0825772305707614,0.08031632060342192,0.8,1.0,0.9,1.0
3799,2024-06-07 08:00:00,0.1947894570423963,0.05108180860295915,0.8,1.0,0.9,1.0
3800,2024-06-07 09:00:00,0.32313746420027195,0.041598929262307245,0.8,1.0,0.9,1.0
3801,2024-06-07 10:00:00,0.4467923848186854,0.03615020301132493,0.8,1.0,0.9,1.0
3802,2024-06-07 11:00:00,0.5139720730352563,0.03436888866004226,0.8,1.0,0.9,1.0
3803,2024-06-07 12:00:00,0.5509367209471999,0.038298258552577576,0.8,1.0,0.9,1.0
3804,2024-06-07 13:00:00,0.5579499851016771,0.04228002004368003,0.8,1.0,0.9,1.0
3805,2024-06-07 14:00:00,0.5584772981959988,0.04924810265310933,0.8,1.0,0.9,1.0
3806,2024-06-07 15:00:00,0.5438179941738585,0.05349182213704748,0.8,1.0,0.9,1.0
3807,2024-06-07 16:00:00,0.5008947082960808,0.058678590395194095,0.8,1.0,0.9,1.0
3808,2024-06-07 17:00:00,0.40645293310308356,0.058940548388029784,0.8,1.0,0.9,1.0
3809,2024-06-07 18:00:00,0.28474907093366003,0.0538061717284503,0.8,1.0,0.9,1.0
3810,2024-06-07 19:00:00,0.15587375068146278,0.0512913749972277,0.8,1.0,0.9,1.0
3811,2024-06-07 20:00:00,0.0603246179903902,0.05925489797943261,0.8,1.0,0.9,1.0
3812,2024-06-07 21:00:00,0.02061794198797427,0.07266714721261984,0.8,1.0,0.9,1.0
3813,2024-06-07 22:00:00,0.013657409142929249,0.08571265525583709,0.8,1.0,0.9,1.0
3814,2024-06-07 23:00:00,0.0,0.09844381370765153,0.8,1.0,0.9,1.0
3815,2024-06-08 00:00:00,0.0,0.100906218840307,0.8,1.0,0.9,1.0
3816,2024-06-08 01:00:00,0.0,0.1140041184820914,0.8,1.0,0.9,1.0
3817,2024-06-08 02:00:00,0.0,0.11793348837462671,0.8,1.0,0.9,1.0
3818,2024-06-08 03:00:00,0.0,0.11002235699098893,0.8,1.0,0.9,1.0
3819,2024-06-08 04:00:00,0.0,0.10970800739958611,0.8,1.0,0.9,1.0
3820,2024-06-08 05:00:00,0.0,0.10389253995863383,0.8,1.0,0.9,1.0
3821,2024-06-08 06:00:00,0.025100103289707805,0.09907251289045718,0.8,1.0,0.9,1.0
3822,2024-06-08 07:00:00,0.06997444761647534,0.09530031779362327,0.8,1.0,0.9,1.0
3823,2024-06-08 08:00:00,0.1487550239081213,0.07486759435243961,0.8,1.0,0.9,1.0
3824,2024-06-08 09:00:00,0.25437583670073627,0.07009995888283009,0.8,1.0,0.9,1.0
3825,2024-06-08 10:00:00,0.34470456975802505,0.06915691010862161,0.8,1.0,0.9,1.0
3826,2024-06-08 11:00:00,0.35024135724840183,0.055273136488330155,0.8,1.0,0.9,1.0
3827,2024-06-08 12:00:00,0.3528779227200098,0.054801612101225916,0.8,1.0,0.9,1.0
3828,2024-06-08 13:00:00,0.37038471745148666,0.06412731664617641,0.8,1.0,0.9,1.0
3829,2024-06-08 14:00:00,0.3681172711459038,0.07198605643124704,0.8,1.0,0.9,1.0
3830,2024-06-08 15:00:00,0.35641092045196443,0.08314546692604735,0.8,1.0,0.9,1.0
3831,2024-06-08 16:00:00,0.31317124671759383,0.09346661184377346,0.8,1.0,0.9,1.0
3832,2024-06-08 17:00:00,0.34006421452799507,0.14255753970118137,0.8,1.0,0.9,1.0
3833,2024-06-08 18:00:00,0.2333887755467369,0.1530358594146089,0.8,1.0,0.9,1.0
3834,2024-06-08 19:00:00,0.1292971707276545,0.1552886981529958,0.8,1.0,0.9,1.0
3835,2024-06-08 20:00:00,0.05383866693023461,0.14612016840374673,0.8,1.0,0.9,1.0
3836,2024-06-08 21:00:00,0.02009062889365268,0.13433205872614076,0.8,1.0,0.9,1.0
3837,2024-06-08 22:00:00,0.013182827358039814,0.14067144215276442,0.8,1.0,0.9,1.0
3838,2024-06-08 23:00:00,0.0,0.15518391495586153,0.8,1.0,0.9,1.0
3839,2024-06-09 00:00:00,0.0,0.15209281064040042,0.8,1.0,0.9,1.0
3840,2024-06-09 01:00:00,0.0,0.15701762090571134,0.8,1.0,0.9,1.0
3841,2024-06-09 02:00:00,0.0,0.16519071028218482,0.8,1.0,0.9,1.0
3842,2024-06-09 03:00:00,0.0,0.15900850165126257,0.8,1.0,0.9,1.0
3843,2024-06-09 04:00:00,0.0,0.1501019298948492,0.8,1.0,0.9,1.0
3844,2024-06-09 05:00:00,0.0,0.14559625241807536,0.8,1.0,0.9,1.0
3845,2024-06-09 06:00:00,0.02404547710106462,0.14019991776566018,0.8,1.0,0.9,1.0
3846,2024-06-09 07:00:00,0.06818158309578191,0.11788109677605957,0.8,1.0,0.9,1.0
3847,2024-06-09 08:00:00,0.15887943531909585,0.0804211038005562,0.8,1.0,0.9,1.0
3848,2024-06-09 09:00:00,0.18624698491438652,0.05427769611555454,0.8,1.0,0.9,1.0
3849,2024-06-09 10:00:00,0.26982611036435894,0.0595168559722683,0.8,1.0,0.9,1.0
3850,2024-06-09 11:00:00,0.3100073681516643,0.0715145320441428,0.8,1.0,0.9,1.0
3851,2024-06-09 12:00:00,0.3459701211843969,0.08036871220198906,0.8,1.0,0.9,1.0
3852,2024-06-09 13:00:00,0.3394841701242413,0.08356459971458445,0.8,1.0,0.9,1.0
3853,2024-06-09 14:00:00,0.33463288965648263,0.09179008068962505,0.8,1.0,0.9,1.0
3854,2024-06-09 15:00:00,0.32319019550970407,0.09765793972914447,0.8,1.0,0.9,1.0
3855,2024-06-09 16:00:00,0.3027304474500263,0.1087125670268105,0.8,1.0,0.9,1.0
3856,2024-06-09 17:00:00,0.33821861869786946,0.17624533757985084,0.8,1.0,0.9,1.0
3857,2024-06-09 18:00:00,0.25516680634221867,0.2039081016232995,0.8,1.0,0.9,1.0
3858,2024-06-09 19:00:00,0.14643484629310627,0.21428163813959272,0.8,1.0,0.9,1.0
3859,2024-06-09 20:00:00,0.059111797873450535,0.23204239005385238,0.8,1.0,0.9,1.0
3860,2024-06-09 21:00:00,0.020512479369109955,0.23811981548764033,0.8,1.0,0.9,1.0
3861,2024-06-09 22:00:00,0.01276097688258254,0.23523827756644777,0.8,1.0,0.9,1.0
3862,2024-06-09 23:00:00,0.0,0.23628610953779053,0.8,1.0,0.9,1.0
3863,2024-06-10 00:00:00,0.0,0.2281654117598842,0.8,1.0,0.9,1.0
3864,2024-06-10 01:00:00,0.0,0.2189968820106351,0.8,1.0,0.9,1.0
3865,2024-06-10 02:00:00,0.0,0.203331794039061,0.8,1.0,0.9,1.0
3866,2024-06-10 03:00:00,0.0,0.18394690256922006,0.8,1.0,0.9,1.0
3867,2024-06-10 04:00:00,0.0,0.1694868213646901,0.8,1.0,0.9,1.0
3868,2024-06-10 05:00:00,0.0,0.17624533757985084,0.8,1.0,0.9,1.0
3869,2024-06-10 06:00:00,0.026787505191536904,0.19227716674139494,0.8,1.0,0.9,1.0
3870,2024-06-10 07:00:00,0.08647934746874118,0.20637050675595495,0.8,1.0,0.9,1.0
3871,2024-06-10 08:00:00,0.21488008593604896,0.21014270185278885,0.8,1.0,0.9,1.0
3872,2024-06-10 09:00:00,0.3687500468590897,0.2617484264414194,0.8,1.0,0.9,1.0
3873,2024-06-10 10:00:00,0.4844425397532471,0.32163202360365767,0.8,1.0,0.9,1.0
3874,2024-06-10 11:00:00,0.5628012655694358,0.3675794555470373,0.8,1.0,0.9,1.0
3875,2024-06-10 12:00:00,0.5958110652739674,0.38879805296672804,0.8,1.0,0.9,1.0
3876,2024-06-10 13:00:00,0.6196983484467357,0.43820333041553877,0.8,1.0,0.9,1.0
3877,2024-06-10 14:00:00,0.6181164091637709,0.47047655513289555,0.8,1.0,0.9,1.0
3878,2024-06-10 15:00:00,0.5818372682744453,0.47283417706841674,0.8,1.0,0.9,1.0
3879,2024-06-10 16:00:00,0.37075383661751177,0.2992084194169228,0.8,1.0,0.9,1.0
3880,2024-06-10 17:00:00,0.39200455431867187,0.3914176328950849,0.8,1.0,0.9,1.0
3881,2024-06-10 18:00:00,0.3036796110198052,0.36511705041438186,0.8,1.0,0.9,1.0
3882,2024-06-10 19:00:00,0.1626760895982113,0.30821977437047043,0.8,1.0,0.9,1.0
3883,2024-06-10 20:00:00,0.06164290072619418,0.26777346027664023,0.8,1.0,0.9,1.0
3884,2024-06-10 21:00:00,0.020407016750245633,0.20018829812503272,0.8,1.0,0.9,1.0
3885,2024-06-10 22:00:00,0.012919170810879019,0.15659848811717425,0.8,1.0,0.9,1.0
3886,2024-06-10 23:00:00,0.0,0.13438445032470792,0.8,1.0,0.9,1.0
3887,2024-06-11 00:00:00,0.0,0.1211293758872221,0.8,1.0,0.9,1.0
3888,2024-06-11 01:00:00,0.0,0.11871936235313377,0.8,1.0,0.9,1.0
3889,2024-06-11 02:00:00,0.0,0.11028431498382463,0.8,1.0,0.9,1.0
3890,2024-06-11 03:00:00,0.0,0.10315905757869391,0.8,1.0,0.9,1.0
3891,2024-06-11 04:00:00,0.0,0.09498596820222045,0.8,1.0,0.9,1.0
3892,2024-06-11 05:00:00,0.0,0.09870577170048721,0.8,1.0,0.9,1.0
3893,2024-06-11 06:00:00,0.026892967810401222,0.09472401020938476,0.8,1.0,0.9,1.0
3894,2024-06-11 07:00:00,0.0842646324725905,0.08508395607303144,0.8,1.0,0.9,1.0
3895,2024-06-11 08:00:00,0.19911342441583338,0.0747104195567382,0.8,1.0,0.9,1.0
3896,2024-06-11 09:00:00,0.3372694551280906,0.07544390193667813,0.8,1.0,0.9,1.0
3897,2024-06-11 10:00:00,0.44637053434322815,0.07575825152808095,0.8,1.0,0.9,1.0
3898,2024-06-11 11:00:00,0.5256784237291956,0.08194046015900319,0.8,1.0,0.9,1.0
3899,2024-06-11 12:00:00,0.5607447445015816,0.10284470798729109,0.8,1.0,0.9,1.0
3900,2024-06-11 13:00:00,0.5678634712749231,0.1312933460092468,0.8,1.0,0.9,1.0
3901,2024-06-11 14:00:00,0.558899148671456,0.13679446385879623,0.8,1.0,0.9,1.0
3902,2024-06-11 15:00:00,0.5430797558418082,0.13653250586596055,0.8,1.0,0.9,1.0
3903,2024-06-11 16:00:00,0.48676271736826215,0.1586417604612926,0.8,1.0,0.9,1.0
3904,2024-06-11 17:00:00,0.40766575322002324,0.1494208391134764,0.8,1.0,0.9,1.0
3905,2024-06-11 18:00:00,0.2898112766391473,0.13810425382297467,0.8,1.0,0.9,1.0
3906,2024-06-11 19:00:00,0.156611989013513,0.13999035137139162,0.8,1.0,0.9,1.0
3907,2024-06-11 20:00:00,0.06164290072619418,0.13040268883360545,0.8,1.0,0.9,1.0
3908,2024-06-11 21:00:00,0.021619836867185296,0.11730478919182105,0.8,1.0,0.9,1.0
3909,2024-06-11 22:00:00,0.014712035331572433,0.122229599457132,0.8,1.0,0.9,1.0
3910,2024-06-11 23:00:00,0.0,0.13239356957915668,0.8,1.0,0.9,1.0
3911,2024-06-12 00:00:00,0.0,0.13008833924220262,0.8,1.0,0.9,1.0
3912,2024-06-12 01:00:00,0.0,0.12086741789438642,0.8,1.0,0.9,1.0
3913,2024-06-12 02:00:00,0.0,0.11431846807349422,0.8,1.0,0.9,1.0
3914,2024-06-12 03:00:00,0.0,0.11253715372221154,0.8,1.0,0.9,1.0
3915,2024-06-12 04:00:00,0.0,0.10514993832424514,0.8,1.0,0.9,1.0
3916,2024-06-12 05:00:00,0.0,0.1000679532632328,0.8,1.0,0.9,1.0
3917,2024-06-12 06:00:00,0.02905495149711975,0.09902012129189004,0.8,1.0,0.9,1.0
3918,2024-06-12 07:00:00,0.09412538733640428,0.08880375957129821,0.8,1.0,0.9,1.0
3919,2024-06-12 08:00:00,0.23212322412036507,0.06905212691148734,0.8,1.0,0.9,1.0
3920,2024-06-12 09:00:00,0.40724390274456596,0.06428449144187783,0.8,1.0,0.9,1.0
3921,2024-06-12 10:00:00,0.5574754033167877,0.06748037895447322,0.8,1.0,0.9,1.0
3922,2024-06-12 11:00:00,0.6392089329366345,0.07324345479685834,0.8,1.0,0.9,1.0
3923,2024-06-12 12:00:00,0.6308773860463535,0.07743478268222935,0.8,1.0,0.9,1.0
3924,2024-06-12 13:00:00,0.5971820793192036,0.07942566342778058,0.8,1.0,0.9,1.0
3925,2024-06-12 14:00:00,0.5593737304563454,0.08063067019482474,0.8,1.0,0.9,1.0
3926,2024-06-12 15:00:00,0.5071170028090756,0.08435047369309151,0.8,1.0,0.9,1.0
3927,2024-06-12 16:00:00,0.47843117047798095,0.09262834626669926,0.8,1.0,0.9,1.0
3928,2024-06-12 17:00:00,0.400652489065546,0.09530031779362327,0.8,1.0,0.9,1.0
3929,2024-06-12 18:00:00,0.286067353669464,0.09676728255350313,0.8,1.0,0.9,1.0
3930,2024-06-12 19:00:00,0.1657872368547087,0.09744837333487591,0.8,1.0,0.9,1.0
3931,2024-06-12 20:00:00,0.06485951060155588,0.09262834626669926,0.8,1.0,0.9,1.0
3932,2024-06-12 21:00:00,0.021197986391728024,0.09210443028102788,0.8,1.0,0.9,1.0
3933,2024-06-12 22:00:00,0.013762871761793569,0.08985159154264097,0.8,1.0,0.9,1.0
3934,2024-06-12 23:00:00,0.0,0.08922289235983531,0.8,1.0,0.9,1.0
3935,2024-06-13 00:00:00,0.0,0.0861317880443742,0.8,1.0,0.9,1.0
3936,2024-06-13 01:00:00,0.0,0.08571265525583709,0.8,1.0,0.9,1.0
3937,2024-06-13 02:00:00,0.0,0.08173089376473464,0.8,1.0,0.9,1.0
3938,2024-06-13 03:00:00,0.0,0.07738239108366221,0.8,1.0,0.9,1.0
3939,2024-06-13 04:00:00,0.0,0.07591542632378237,0.8,1.0,0.9,1.0
3940,2024-06-13 05:00:00,0.0,0.0825167677432417,0.8,1.0,0.9,1.0
3941,2024-06-13 06:00:00,0.029529533282009184,0.0899039831412081,0.8,1.0,0.9,1.0
3942,2024-06-13 07:00:00,0.09987310006450964,0.09461922701225048,0.8,1.0,0.9,1.0
3943,2024-06-13 08:00:00,0.25685420824404775,0.07748717428079649,0.8,1.0,0.9,1.0
3944,2024-06-13 09:00:00,0.44183564173206247,0.062450785492028,0.8,1.0,0.9,1.0
3945,2024-06-13 10:00:00,0.5907488595684801,0.07607260111948377,0.8,1.0,0.9,1.0
3946,2024-06-13 11:00:00,0.6749080294222064,0.11473760086203132,0.8,1.0,0.9,1.0
3947,2024-06-13 12:00:00,0.7091833805531098,0.159165676446964,0.8,1.0,0.9,1.0
3948,2024-06-13 13:00:00,0.6905692283235577,0.1780266519311335,0.8,1.0,0.9,1.0
3949,2024-06-13 14:00:00,0.6702149428827442,0.1867760488918455,0.8,1.0,0.9,1.0
3950,2024-06-13 15:00:00,0.6287154023596349,0.20076460570927124,0.8,1.0,0.9,1.0
3951,2024-06-13 16:00:00,0.5447671577436373,0.2122907573940415,0.8,1.0,0.9,1.0
3952,2024-06-13 17:00:00,0.4296547092532336,0.210195093451356,0.8,1.0,0.9,1.0
3953,2024-06-13 18:00:00,0.28321986296012736,0.2111905338241316,0.8,1.0,0.9,1.0
3954,2024-06-13 19:00:00,0.14015982047067932,0.18069862345805754,0.8,1.0,0.9,1.0
3955,2024-06-13 20:00:00,0.048618267296450836,0.16801985660481025,0.8,1.0,0.9,1.0
3956,2024-06-13 21:00:00,0.01787591389750199,0.2067372479459249,0.8,1.0,0.9,1.0
3957,2024-06-13 22:00:00,0.013182827358039814,0.2323567396452552,0.8,1.0,0.9,1.0
3958,2024-06-13 23:00:00,0.0,0.25184641431223037,0.8,1.0,0.9,1.0
3959,2024-06-14 00:00:00,0.0,0.2872631349436154,0.8,1.0,0.9,1.0
3960,2024-06-14 01:00:00,0.0,0.3291240221987583,0.8,1.0,0.9,1.0
3961,2024-06-14 02:00:00,0.0,0.32456595312341735,0.8,1.0,0.9,1.0
3962,2024-06-14 03:00:00,0.0,0.32383247074347743,0.8,1.0,0.9,1.0
3963,2024-06-14 04:00:00,0.0,0.32425160353201454,0.8,1.0,0.9,1.0
3964,2024-06-14 05:00:00,0.0,0.328233365023117,0.8,1.0,0.9,1.0
3965,2024-06-14 06:00:00,0.020723404606838587,0.33169121052854805,0.8,1.0,0.9,1.0
3966,2024-06-14 07:00:00,0.050094743960551295,0.32257507237786615,0.8,1.0,0.9,1.0
3967,2024-06-14 08:00:00,0.10403887350965021,0.31398285021285555,0.8,1.0,0.9,1.0
3968,2024-06-14 09:00:00,0.17417151505442202,0.30643846001918773,0.8,1.0,0.9,1.0
3969,2024-06-14 10:00:00,0.25052645111218863,0.3040284464850994,0.8,1.0,0.9,1.0
3970,2024-06-14 11:00:00,0.3329982190640857,0.32529943550335727,0.8,1.0,0.9,1.0
3971,2024-06-14 12:00:00,0.3710702244741047,0.3563676534536699,0.8,1.0,0.9,1.0
3972,2024-06-14 13:00:00,0.3923209421752649,0.3944563456119789,0.8,1.0,0.9,1.0
3973,2024-06-14 14:00:00,0.39664490954870196,0.4223810676482632,0.8,1.0,0.9,1.0
3974,2024-06-14 15:00:00,0.3867841546848882,0.4478433845518921,0.8,1.0,0.9,1.0
3975,2024-06-14 16:00:00,0.3242448216983473,0.4563832151183355,0.8,1.0,0.9,1.0
3976,2024-06-14 17:00:00,0.25854161014587684,0.46172715817218357,0.8,1.0,0.9,1.0
3977,2024-06-14 18:00:00,0.18919993824258743,0.43925116238688156,0.8,1.0,0.9,1.0
3978,2024-06-14 19:00:00,0.10266785946441409,0.43542657569148047,0.8,1.0,0.9,1.0
3979,2024-06-14 20:00:00,0.04408337468528514,0.4149414606517297,0.8,1.0,0.9,1.0
3980,2024-06-14 21:00:00,0.018666883538984377,0.40886403521794173,0.8,1.0,0.9,1.0
3981,2024-06-14 22:00:00,0.013710140452361408,0.39057936731801074,0.8,1.0,0.9,1.0
3982,2024-06-14 23:00:00,0.0,0.3863880394326397,0.8,1.0,0.9,1.0
3983,2024-06-15 00:00:00,0.0,0.4185564809528622,0.8,1.0,0.9,1.0
3984,2024-06-15 01:00:00,0.0,0.4835744547746799,0.8,1.0,0.9,1.0
3985,2024-06-15 02:00:00,0.0,0.5624762022167892,0.8,1.0,0.9,1.0
3986,2024-06-15 03:00:00,0.0,0.5962163916940257,0.8,1.0,0.9,1.0
